Paper Name:,Field,First Pass,Second Pass,Matches,FAIR Letter
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,R2 follow-up: Is there a file / project manager tool to help with the installation of other software / libraries?,requirements.txt (pip),,False,
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,Research Area:,SE for AI,"Deep Neural Networks, Dynamic Analysis, Model fault, Static Analysis, Training fault",False,
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,Venue,ISCE,ICSE,False,
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,Year Published:,2025.0,2025,False,
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),Yes,Artefact Unavailable,False,A
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,"A1.1. The protocol is open, free, and universally implementable.",Yes,Artefact Unavailable,False,A
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",Not necessary,Artefact Unavailable,False,A
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,Artefact Unavailable,False,A
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,F1. Software is assigned a globally unique and persistent identifier (DOI),No,Artefact Unavailable,False,F
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Artefact Unavailable,False,F
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,F1.2. Different versions of the software are assigned distinct identifiers.,No,Artefact Unavailable,False,F
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,No,Artefact Unavailable,False,F
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,No,Artefact Unavailable,False,F
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",No,Artefact Unavailable,False,F
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",Yes,Artefact Unavailable,False,I
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,Artefact Unavailable,False,I
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Artefact Unavailable,False,R
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,R1.1. Software is given a clear and accessible license.,Yes,Artefact Unavailable,False,R
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,R1.2. Software is associated with detailed provenance (version history).,Yes,Artefact Unavailable,False,R
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,Artefact Unavailable,False,R
Improved Detection and Diagnosis of Faults in Deep Neural Networks Using Hierarchical and Explainable Classification,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,Artefact Unavailable,False,R
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,(R1) Please list the software attributes in the repository.,,"readme.txt,license.txt,",False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,A1 follow-up: Which of these protocols are available to download the software?,,"Git (clone), Download",False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Any additional notes for R?,,As the tool is relevant to multipul papers the tool documentation is not directly related to reproducing results from the paper,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Anything else to note?,USing existing tools without editing them,Tool mentioned in the paper is definitly available but is not directly related,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Are any software artefacts/tools/scripts mentioned in and used in the process of gathering results for the report?,No,Yes,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Does the software metadata (i.e. README) describe how to retrieve the artefact?,,Yes,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Does the software require the use of any 3rd party tools in order to execute it?,,Yes,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Does the software require the use of any 3rd party tools in order to retrieve it?,,No,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,"Given the appropriate time and resources, would it be possible to attempt to reproduce the results using the provided software?",,No,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,,No: infeasible,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Has the software artefact been mentioned or cited in the paper for ease of findability?,,No,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Has the software been deployed onto a web server (if feasible)?,,Infeasable,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Have any containerisation engines / orchestrators been employed in the reuse of the software?,,Docker,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,How long did this form take to complete?,00:05:00,08:21:00,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Institution (if applicable),"Pontificia Universidad , Universidad Católica Boliviana, RelationalAI, University of Passau",Centro de Investigación en Ciencias Exactas e Ingenierías,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Is the software itself documented well? Which of the following code readability standards have been implemented?,,"Docstrings, Inline comments",False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Is the software source code available?,,Yes,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Is the software sufficiently modular?,,Yes,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Please input any links to GitHub if available,,https://github.com/EvoSuite/evosuite,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,R2 follow-up: Is there a file / project manager tool to help with the installation of other software / libraries?,,"requirements.txt (pip), pom.xml (Maven / Java)",False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Research Area:,Testing,Testing and QA,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,Year Published:,2025.0,2025,False,
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),,Yes,False,A
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,"A1.1. The protocol is open, free, and universally implementable.",,Yes,False,A
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",,Not necessary,False,A
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,"A2. Metadata are accessible, even when the software is no longer available.",,Software is currently available,False,A
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,F1. Software is assigned a globally unique and persistent identifier (DOI),,No,False,F
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,,Yes,False,F
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,F1.2. Different versions of the software are assigned distinct identifiers.,,Yes,False,F
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,,Yes,False,F
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,,No,False,F
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",,No,False,F
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",,Yes,False,I
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",,No: no datasets used,False,I
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",,Yes,False,R
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,R1.1. Software is given a clear and accessible license.,,Yes,False,R
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,R1.2. Software is associated with detailed provenance (version history).,,Yes,False,R
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",,Yes,False,R
Increasing the Effectiveness of Automatically Generated Tests by Improving Class Observability,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",,Yes,False,R
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,(R1) Please list the software attributes in the repository.,Multiple READMEs,"README, LICENSE",False,
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,Any additional notes for F?,,"No DOI, github only",False,
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,Any additional notes for I?,,I1: Uses JSON files,False,
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,Any additional notes for R?,"R3 A few sparse inline comments, README is okay. gonna give because I feel like I've been too harsh for this criterion since nobody wants to write docstrings
Reproducibility tutorials are given in the README","R1:Decent READMEs for each part of the project, and a LICENSE;R2: No qualified references to libraries used; R3: Insufficient documentation or code comments; 3rd party tools: i believe that the retrieved.json file in data is a pre-run set of generated code from LLMs, which means the user doesn't require an LLM of their own to generate anything?",False,
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,Anything else to note?,,"No DOI, Github, decent quality readmes and metadata",False,
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,Does the software metadata (i.e. README) describe how to retrieve the artefact?,No,Yes,False,
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,How long did this form take to complete?,00:08:42,00:10:00,False,
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,Research Area:,LLM code generation,"Code Snippet Adaptation, Large Language Models, Prompt Engineering, Interactive Workflow",False,
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,Year Published:,2025.0,2025,False,
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Instruct or Interact? Exploring and Eliciting LLMs' Capability in Code Snippet Adaptation Through Prompt Engineering,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
Instrumentation-Driven Evolution-Aware Runtime Verification,(R1) Please list the software attributes in the repository.,README,readme.md,False,
Instrumentation-Driven Evolution-Aware Runtime Verification,Any additional notes for F?,GitHub but no Zenodo,,False,
Instrumentation-Driven Evolution-Aware Runtime Verification,Does the software require the use of any 3rd party tools in order to execute it?,No,Yes,False,
Instrumentation-Driven Evolution-Aware Runtime Verification,"Given the appropriate time and resources, would it be possible to attempt to reproduce the results using the provided software?",No,Yes,False,
Instrumentation-Driven Evolution-Aware Runtime Verification,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,No,No: infeasible,False,
Instrumentation-Driven Evolution-Aware Runtime Verification,How long did this form take to complete?,00:09:51,08:00:00,False,
Instrumentation-Driven Evolution-Aware Runtime Verification,Is the software itself documented well? Which of the following code readability standards have been implemented?,,"Docstrings, Inline comments",False,
Instrumentation-Driven Evolution-Aware Runtime Verification,Please input any links to GitHub if available,https://github.com/SoftEngResearch/imop,,False,
Instrumentation-Driven Evolution-Aware Runtime Verification,R2 follow-up: Is there a file / project manager tool to help with the installation of other software / libraries?,setup.sh file,,False,
Instrumentation-Driven Evolution-Aware Runtime Verification,Research Area:,Runtime Verification,Program comprehension,False,
Instrumentation-Driven Evolution-Aware Runtime Verification,Year Published:,2025.0,2025,False,
Instrumentation-Driven Evolution-Aware Runtime Verification,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
Instrumentation-Driven Evolution-Aware Runtime Verification,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
Instrumentation-Driven Evolution-Aware Runtime Verification,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Insvdf: Interface-State-Aware Virtual Device Fuzzing,Any additional notes for F?,There is a GitHub but nothing is on it besides the README. Potential deadline crunch miss,,False,
Insvdf: Interface-State-Aware Virtual Device Fuzzing,Any additional notes for R?,Even if the artefact was available you'd still need some VM software to use it,,False,
Insvdf: Interface-State-Aware Virtual Device Fuzzing,How long did this form take to complete?,00:04:27,06:53:00,False,
Insvdf: Interface-State-Aware Virtual Device Fuzzing,Institution (if applicable),"National University of Defense Technology, Hangzhou Dianzi University, Zhejiang University, Anhui Province Key Laboratory of Cyberspace Security Situation Awareness and Evaluation",National University of Defense Technology,False,
Insvdf: Interface-State-Aware Virtual Device Fuzzing,Please input any links to GitHub if available,https://github.com/Chan9Yan9/InSVDF,,False,
Insvdf: Interface-State-Aware Virtual Device Fuzzing,Research Area:,"Virtual machines, fuzzing",Testing and Security,False,
Insvdf: Interface-State-Aware Virtual Device Fuzzing,Year Published:,2025.0,2025,False,
Intention is All you Need: Refining your Code from your Intention,A1 follow-up: Which of these protocols are available to download the software?,,Download,False,
Intention is All you Need: Refining your Code from your Intention,Any additional notes for R?,,Comments in Chinese,False,
Intention is All you Need: Refining your Code from your Intention,Anything else to note?,"Seems like the type of project that SHOULD have an artefact, but i couldnt turn anything up.",,False,
Intention is All you Need: Refining your Code from your Intention,Are any software artefacts/tools/scripts mentioned in and used in the process of gathering results for the report?,No,Yes,False,
Intention is All you Need: Refining your Code from your Intention,Does the software metadata (i.e. README) describe how to retrieve the artefact?,,No,False,
Intention is All you Need: Refining your Code from your Intention,Does the software require the use of any 3rd party tools in order to execute it?,,No,False,
Intention is All you Need: Refining your Code from your Intention,Does the software require the use of any 3rd party tools in order to retrieve it?,,No,False,
Intention is All you Need: Refining your Code from your Intention,"Given the appropriate time and resources, would it be possible to attempt to reproduce the results using the provided software?",,Yes,False,
Intention is All you Need: Refining your Code from your Intention,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,,No: infeasible,False,
Intention is All you Need: Refining your Code from your Intention,Has the software artefact been mentioned or cited in the paper for ease of findability?,,No,False,
Intention is All you Need: Refining your Code from your Intention,Has the software been deployed onto a web server (if feasible)?,,Infeasable,False,
Intention is All you Need: Refining your Code from your Intention,How long did this form take to complete?,00:06:00,06:20:00,False,
Intention is All you Need: Refining your Code from your Intention,Institution (if applicable),Tianjin University,"Tianjin University, Singapore Management University,  Nanjing University",False,
Intention is All you Need: Refining your Code from your Intention,Is the software itself documented well? Which of the following code readability standards have been implemented?,,Inline comments,False,
Intention is All you Need: Refining your Code from your Intention,Is the software source code available?,,Yes,False,
Intention is All you Need: Refining your Code from your Intention,Is the software sufficiently modular?,,No,False,
Intention is All you Need: Refining your Code from your Intention,"Link to artefact repository (Github, Zenodo, Figshare etc)",,https://drive.google.com/file/d/1MWsTcosIlkTBdDzinbvoLoU-PJM0wiKx/view,False,
Intention is All you Need: Refining your Code from your Intention,Research Area:,LLM Code Generation,AI for SE,False,
Intention is All you Need: Refining your Code from your Intention,Year Published:,2025.0,2025,False,
Intention is All you Need: Refining your Code from your Intention,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),,No,False,A
Intention is All you Need: Refining your Code from your Intention,"A1.1. The protocol is open, free, and universally implementable.",,Yes,False,A
Intention is All you Need: Refining your Code from your Intention,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",,Not necessary,False,A
Intention is All you Need: Refining your Code from your Intention,"A2. Metadata are accessible, even when the software is no longer available.",,No,False,A
Intention is All you Need: Refining your Code from your Intention,F1. Software is assigned a globally unique and persistent identifier (DOI),,No,False,F
Intention is All you Need: Refining your Code from your Intention,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,,No,False,F
Intention is All you Need: Refining your Code from your Intention,F1.2. Different versions of the software are assigned distinct identifiers.,,No,False,F
Intention is All you Need: Refining your Code from your Intention,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,,No,False,F
Intention is All you Need: Refining your Code from your Intention,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,,No,False,F
Intention is All you Need: Refining your Code from your Intention,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",,No,False,F
Intention is All you Need: Refining your Code from your Intention,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",,Yes,False,I
Intention is All you Need: Refining your Code from your Intention,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",,No: datasets used but not referenced appropriately,False,I
Intention is All you Need: Refining your Code from your Intention,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",,No,False,R
Intention is All you Need: Refining your Code from your Intention,R1.1. Software is given a clear and accessible license.,,No,False,R
Intention is All you Need: Refining your Code from your Intention,R1.2. Software is associated with detailed provenance (version history).,,No,False,R
Intention is All you Need: Refining your Code from your Intention,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",,No: program uses external libraries but are not referenced appropriately,False,R
Intention is All you Need: Refining your Code from your Intention,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",,Yes,False,R
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Any additional notes for F?,Neither github nor zenodo repo cited in paper,,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Any additional notes for I?,"I2: Unsure if datasets used, think not",,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Does the software metadata (i.e. README) describe how to retrieve the artefact?,No,Yes,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Does the software require the use of any 3rd party tools in order to retrieve it?,No,Yes,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,No: infeasible,Yes,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Has the software artefact been mentioned or cited in the paper for ease of findability?,No,Yes,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Have any containerisation engines / orchestrators been employed in the reuse of the software?,Docker,,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,How long did this form take to complete?,00:15:00,15:00:00,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,"If F1 is met, please input the DOI of the latest version",https://doi.org/10.5281/zenodo.14897613,https://doi.org/10.5281/zenodo.14866956,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Institution (if applicable),Nanjing University,"Nanjing University, University of New South Wales",False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Is the software itself documented well? Which of the following code readability standards have been implemented?,Inline comments,"Docstrings, Inline comments",False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Please input any links to GitHub if available,https://github.com/penguinfirst/JNIFER/tree/icse25,https://github.com/penguinfirst/JNIFER,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,R2 follow-up: Is there a file / project manager tool to help with the installation of other software / libraries?,CMakeList.txt (C),,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Research Area:,"Pointer Analysis, Cross-Language Analysis",Analysis,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,Year Published:,2025.0,2025,False,
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,Yes,False,A
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Interactive Cross-Language Pointer Analysis For Resolving Native Code in Java Programs,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
Investigating the Impact of Interpersonal Challenges on Feeling Welcome in OSS,Anything else to note?,,"Provided repository contains a dataset only, no indication of any software artefact used in the study.",False,
Investigating the Impact of Interpersonal Challenges on Feeling Welcome in OSS,How long did this form take to complete?,00:02:14,00:05:00,False,
Investigating the Impact of Interpersonal Challenges on Feeling Welcome in OSS,"Link to artefact repository (Github, Zenodo, Figshare etc)",,https://figshare.com/s/9b0763fac157e95493be?file=45118702,False,
Investigating the Impact of Interpersonal Challenges on Feeling Welcome in OSS,Research Area:,OSS and community,"challenges, OSS, diversity, open source, OSS, toxicity, inclusivity, belonging, welcomeness",False,
Investigating the Impact of Interpersonal Challenges on Feeling Welcome in OSS,Year Published:,2025.0,2025,False,
Invivo Fuzzing by Amplifying Actual Executions,(R1) Please list the software attributes in the repository.,"README, project paper",readme.md,False,
Invivo Fuzzing by Amplifying Actual Executions,A1 follow-up: Which of these protocols are available to download the software?,Git (clone),"Git (clone), Download",False,
Invivo Fuzzing by Amplifying Actual Executions,Any additional notes for F?,Only available on github,,False,
Invivo Fuzzing by Amplifying Actual Executions,Anything else to note?,,"good replicaton package, missing some elements",False,
Invivo Fuzzing by Amplifying Actual Executions,Does the software metadata (i.e. README) describe how to retrieve the artefact?,Yes,No,False,
Invivo Fuzzing by Amplifying Actual Executions,Does the software require the use of any 3rd party tools in order to execute it?,No,Yes,False,
Invivo Fuzzing by Amplifying Actual Executions,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,No: infeasible,Yes,False,
Invivo Fuzzing by Amplifying Actual Executions,Has the software artefact been mentioned or cited in the paper for ease of findability?,Yes,No,False,
Invivo Fuzzing by Amplifying Actual Executions,How long did this form take to complete?,00:10:00,05:20:00,False,
Invivo Fuzzing by Amplifying Actual Executions,Institution (if applicable),"Canonical, MPI-SP",Canonical,False,
Invivo Fuzzing by Amplifying Actual Executions,"Link to artefact repository (Github, Zenodo, Figshare etc)",https://github.com/OctavioGalland/afllive/tree/main/artifacts,https://github.com/OctavioGalland/afllive/tree/main,False,
Invivo Fuzzing by Amplifying Actual Executions,Research Area:,Automated Testing,testing and QA,False,
Invivo Fuzzing by Amplifying Actual Executions,Year Published:,2025.0,2025,False,
Invivo Fuzzing by Amplifying Actual Executions,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),No,Yes,False,A
Invivo Fuzzing by Amplifying Actual Executions,F1.2. Different versions of the software are assigned distinct identifiers.,No,Yes,False,F
Invivo Fuzzing by Amplifying Actual Executions,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
Invivo Fuzzing by Amplifying Actual Executions,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
Iterative Generation of Adversarial Example for Deep Code Models,(R1) Please list the software attributes in the repository.,,README,False,
Iterative Generation of Adversarial Example for Deep Code Models,A1 follow-up: Which of these protocols are available to download the software?,,"Git (clone), Download",False,
Iterative Generation of Adversarial Example for Deep Code Models,Any additional notes for F?,,F2: Not enough detail in the metadata,False,
Iterative Generation of Adversarial Example for Deep Code Models,Any additional notes for I?,,I1: Software does not need to read/write,False,
Iterative Generation of Adversarial Example for Deep Code Models,Any additional notes for R?,,R2: Requirements.txt with versions,False,
Iterative Generation of Adversarial Example for Deep Code Models,Anything else to note?,,"Small scale project, no DOI, small github repository without much FAIR adherence",False,
Iterative Generation of Adversarial Example for Deep Code Models,Are any software artefacts/tools/scripts mentioned in and used in the process of gathering results for the report?,No,Yes,False,
Iterative Generation of Adversarial Example for Deep Code Models,Does the software metadata (i.e. README) describe how to retrieve the artefact?,,No,False,
Iterative Generation of Adversarial Example for Deep Code Models,Does the software require the use of any 3rd party tools in order to execute it?,,No,False,
Iterative Generation of Adversarial Example for Deep Code Models,Does the software require the use of any 3rd party tools in order to retrieve it?,,No,False,
Iterative Generation of Adversarial Example for Deep Code Models,"Given the appropriate time and resources, would it be possible to attempt to reproduce the results using the provided software?",,Yes,False,
Iterative Generation of Adversarial Example for Deep Code Models,Has sufficient effort been made to allow integration via APIs or interfaces with other tools?,,No: infeasible,False,
Iterative Generation of Adversarial Example for Deep Code Models,Has the software artefact been mentioned or cited in the paper for ease of findability?,,No,False,
Iterative Generation of Adversarial Example for Deep Code Models,Has the software been deployed onto a web server (if feasible)?,,Infeasable,False,
Iterative Generation of Adversarial Example for Deep Code Models,How long did this form take to complete?,00:03:44,00:09:00,False,
Iterative Generation of Adversarial Example for Deep Code Models,Is the software source code available?,,Yes,False,
Iterative Generation of Adversarial Example for Deep Code Models,Is the software sufficiently modular?,,Yes,False,
Iterative Generation of Adversarial Example for Deep Code Models,"Link to artefact repository (Github, Zenodo, Figshare etc)",,https://github.com/unknownhl/ITGen,False,
Iterative Generation of Adversarial Example for Deep Code Models,Please input any links to GitHub if available,,https://github.com/unknownhl/ITGen,False,
Iterative Generation of Adversarial Example for Deep Code Models,R2 follow-up: Is there a file / project manager tool to help with the installation of other software / libraries?,,requirements.txt (pip),False,
Iterative Generation of Adversarial Example for Deep Code Models,Research Area:,SE for AI with Quality,"Adversarial Example, Deep Code Model, Iterative Generation",False,
Iterative Generation of Adversarial Example for Deep Code Models,Year Published:,2025.0,2025,False,
Iterative Generation of Adversarial Example for Deep Code Models,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),,Yes,False,A
Iterative Generation of Adversarial Example for Deep Code Models,"A1.1. The protocol is open, free, and universally implementable.",,Yes,False,A
Iterative Generation of Adversarial Example for Deep Code Models,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",,Not necessary,False,A
Iterative Generation of Adversarial Example for Deep Code Models,"A2. Metadata are accessible, even when the software is no longer available.",,Software is currently available,False,A
